id	position	totalWeight	itemTransported
3197	270301	27267.519	TV
3293	270401	27266.776	Headphones
3063	270501	27266.601	Flower pot
3251	270601	27266.254	Desk
14255	270701	27263.109	Flower pot
6366	270801	27262.5	Headphones
13	270901	27262.219	Cleaning agent
1324	271001	27261.176	Headphones
10001	271101	27258.219	Painting
14687	271201	27253.987	Cleaning agent
7817	271301	27250.324	Apple juice
8494	271401	27249.012	Fries
5507	250001	27248.53	Flower pot
1056	250101	27245.784	Headphones
10992	250201	27241.558	Oil
11704	250301	27241.284	Fries
8755	250401	27239.238	Jeans
1240	250501	27238.824	Oil
13176	250601	27238.403	Lamp
2469	250701	27237.909	Pizza
6057	250801	27237.412	Cleaning agent
11148	250901	27236.142	TV
12186	251001	27234.538	Fries
187	251101	27230.848	Jeans
8941	251201	27229.309	Bicycle
14454	251301	27228.716	Laptop
1674	251401	27226.546	Milk
9937	230001	27224.335	Bed
1268	230101	27224.1	Laptop
13723	230201	27217.167	Lamp
9373	230301	27216.136	Steak
3497	230401	27215.21	Steak
516	230501	27212.897	Oil
181	230601	27211.383	Oil
13726	230701	27211.207	Laptop
1392	230801	27208.607	Fries
4078	230901	27207.343	Milk
1722	231001	27206.548	Lamp
12145	231101	27205.97	Flower pot
1645	231201	27203.354	Laptop
12593	231301	27202.836	Ice Cream
3432	231401	27200.222	Milk
13055	210001	27197.322	Oil
5157	210101	27197.186	TV
10193	210201	27196.16	Pizza
3414	210301	27193.179	Laptop
2579	210401	27191.21	Laptop
13199	210501	27190.627	Laptop
14383	210601	27189.705	Laptop
3128	210701	27189.047	Ice Cream
12935	210801	27188.21	Shampoo
5511	210901	27184.525	Painting
2788	211001	27183.449	Bicycle
7662	211101	27181.152	Milk
13990	211201	27179.028	Flower pot
6195	211301	27177.749	Shampoo
6836	211401	27174.681	Steak
8118	190001	27173.061	Bicycle
4562	190101	27172.382	Jeans
7730	190201	27168.637	Cleaning agent
9860	190301	27168.038	Shampoo
8648	190401	27167.926	Pizza
9829	190501	27167.768	Laptop
3436	190601	27167.257	Ice Cream
13325	190701	27165.904	Laptop
6141	190801	27163.911	Lamp
7050	190901	27160.841	Jeans
14498	191001	27159.557	Milk
13399	191101	27159.313	Flower pot
11291	191201	27158.297	Steak
10420	191301	27155.231	Cleaning agent
9263	191401	27153.829	Headphones
4714	170001	27152.406	Steak
2425	170101	27152.009	Flower pot
13753	170201	27150.978	Lamp
12467	170301	27150.244	Laptop
12711	170401	27149.6	Steak
940	170501	27148.795	Jeans
623	170601	27148.054	Milk
12021	170701	27145.278	Cleaning agent
5684	170801	27144.263	Jeans
3355	170901	27143.289	TV
10498	171001	27142.927	Steak
7594	171101	27141.599	Desk
3451	171201	27139.966	Lamp
14397	171301	27138.176	Ice Cream
4229	171401	27134.055	Fries
11263	150001	27132.092	Oil
13100	150101	27131.064	TV
7953	150201	27127.885	Cleaning agent
13374	150301	27127.499	Oil
4994	150401	27127.005	TV
12442	150501	27126.449	Oil
9280	150601	27124.887	Flower pot
7610	150701	27123.305	Water
8086	150801	27122.9	Shampoo
2912	150901	27121.561	Steak
1050	151001	27116.517	Laptop
401	151101	27113.501	Lamp
10975	151201	27110.396	Lamp
103	151301	27108.638	Oil
9397	151401	27106.258	Flower pot
5740	130001	27106.072	Steak
9482	130101	27105.912	Steak
12877	130201	27102.243	Laptop
3993	130301	27100.161	Jeans
7310	130401	27099.098	Flower pot
9087	130501	27095.72	Jeans
810	130601	27092.303	Flower pot
14910	130701	27090.876	Fries
3578	130801	27089.898	Steak
3110	130901	27088.466	Fries
11066	131001	27086.707	Ice Cream
13124	131101	27086.406	Laptop
3387	131201	27083.104	Painting
23	131301	27081.96	Apple juice
9903	131401	27079.793	Lamp
8330	110001	27079.459	Painting
577	110101	27078.51	Apple juice
12588	110201	27076.036	Water
12088	110301	27075.196	Steak
14214	110401	27075.035	TV
13710	110501	27073.223	Bed
3592	110601	27071.682	Flower pot
79	110701	27070.805	Jeans
11881	110801	27070.804	Bed
1802	110901	27069.462	Laptop
1379	111001	27069.059	Oil
5139	111101	27067.486	Apple juice
12597	111201	27066.338	Ice Cream
13732	111301	27063.894	Pizza
14352	111401	27062.761	Ice Cream
12081	090001	27060.766	Bed
1777	090101	27058.052	Bicycle
10366	090201	27056.195	Cleaning agent
10409	090301	27052.218	Desk
13303	090401	27049.682	Headphones
6956	090501	27047.722	Painting
4392	090601	27045.848	Steak
14776	090701	27045.35	Steak
6849	090801	27043.677	Water
6024	090901	27043.202	Oil
2302	091001	27043.072	Headphones
2148	091101	27041.963	Fries
2479	091201	27041.446	Oil
3924	091301	27039.54	Pizza
12894	091401	27039.269	Steak
13126	070001	27038.582	Ice Cream
8217	070101	27032.146	Oil
11626	070201	27029.259	Milk
10380	070301	27027.175	Desk
12738	070401	27024.113	Water
5941	070501	27022.802	Fries
8172	070601	27022.777	Desk
10660	070701	27021.211	Ice Cream
9906	070801	27021.177	TV
3574	070901	27020.731	Jeans
14409	071001	27016.372	Shampoo
13880	071101	27014.134	Laptop
14616	071201	27009.954	Headphones
7593	071301	27008.947	Steak
14084	071401	27008.398	Lamp
13550	050001	27005.249	Pizza
7145	050101	27003.372	Apple juice
14379	050201	27002.77	TV
8226	050301	26997.331	Pizza
11395	050401	26996.106	Lamp
4905	050501	26992.48	Bicycle
11379	050601	26991.186	Lamp
5141	050701	26990.21	Milk
8650	050801	26989.211	Water
12739	050901	26988.956	Pizza
4016	051001	26988.689	Headphones
4560	051101	26986.637	Steak
225	051201	26985.583	Pizza
8819	051301	26984.787	Shampoo
12226	051401	26984.501	Bed
14917	030001	26982.691	Cleaning agent
8359	030101	26980.556	Headphones
7832	030201	26979.203	Desk
9349	030301	26978.957	Pizza
3732	030401	26976.762	Fries
3156	030501	26974.737	TV
13275	030601	26968.93	Ice Cream
5527	030701	26965.53	Steak
10064	030801	26964.059	Oil
2562	030901	26962.76	Flower pot
9339	031001	26961.838	Water
8388	031101	26961.785	Lamp
5120	031201	26960.518	Headphones
11897	031301	26960.028	Ice Cream
4939	031401	26958.6	Ice Cream
3375	010001	26955.529	Milk
9326	010101	26954.575	Water
3656	010201	26954.539	Jeans
3038	010301	26954.329	Bed
1375	010401	26951.187	Lamp
2384	010501	26947.514	Steak
7944	010601	26941.452	Cleaning agent
8818	010701	26941.304	Desk
9124	010801	26940.242	Bed
46	010901	26938.99	Bed
10207	011001	26931.733	Laptop
1408	011101	26929.37	Cleaning agent
12765	011201	26928.887	Flower pot
7519	011301	26927.944	Oil
6405	011401	26926.919	Apple juice
8206	010003	26925.921	Laptop
7026	010103	26923.141	Pizza
8234	010203	26920.659	Apple juice
5570	010303	26918.449	Fries
2025	010403	26918.228	Bed
8581	010503	26918.102	Oil
665	010603	26917.09	Laptop
13547	010703	26916.29	Jeans
8885	010803	26915.095	Bed
13059	010903	26913.568	Bed
5117	011003	26905.148	Bicycle
8743	011103	26904.56	Laptop
6817	011203	26904.522	Pizza
5251	011303	26898.765	Flower pot
12643	011403	26897.692	Flower pot
4684	010005	26896.854	Apple juice
3964	010105	26896.132	Painting
5407	010205	26894.536	Desk
9035	010305	26892.421	Ice Cream
10358	010405	26890.207	Pizza
10583	010505	26884.054	Water
6280	010605	26881.4	Steak
12699	010705	26880.246	Steak
7892	010805	26879.652	Flower pot
4536	010905	26875.859	Flower pot
720	011005	26874.547	Milk
13259	011105	26872.668	Laptop
10273	011205	26870.75	Flower pot
9337	011305	26870.356	Bed
376	011405	26866.321	Milk
5152	010007	26865.478	Apple juice
3689	010107	26863.636	Pizza
10669	010207	26863.44	Bicycle
4996	010307	26863.193	Water
704	010407	26860.333	Oil
8578	010507	26859.658	Lamp
5392	010607	26857.877	Water
5729	010707	26857.008	Laptop
66	010807	26856.255	Lamp
12556	010907	26852.19	Painting
14257	011007	26851.222	Water
11756	011107	26848.652	Jeans
8203	011207	26848.313	Flower pot
2394	011307	26846.477	Bicycle
13700	011407	26845.644	Painting
7891	010009	26845.629	Headphones
14067	010109	26844.701	Bed
589	010209	26841.677	Pizza
11849	010309	26841.009	Cleaning agent
11314	010409	26838.692	Desk
14698	010509	26836.917	Painting
1790	010609	26834.657	Pizza
12352	010709	26834.143	Steak
8521	010809	26833.84	Desk
305	010909	26833.645	Water
13968	011009	26833.017	Steak
1747	011109	26830.518	Jeans
11168	011209	26828.581	Cleaning agent
11427	011309	26828.371	Laptop
4291	011409	26826.902	Ice Cream
3846	010011	26826.817	Headphones
0	010111	26824.337	Fries
1635	010211	26819.894	Water
7190	010311	26819.828	Fries
5412	010411	26815.92	Oil
8199	010511	26815.563	Oil
9811	010611	26814.963	Pizza
2896	010711	26814.124	Milk
6425	010811	26811.722	Bed
2474	010911	26810.302	Shampoo
12138	011011	26809.512	TV
7294	011111	26809.123	Apple juice
4137	011211	26808.409	TV
9312	011311	26807.988	TV
12218	011411	26807.172	Milk
9354	010013	26806.04	Bicycle
2775	010113	26804.671	Shampoo
14370	010213	26795.971	Apple juice
11131	010313	26795.345	Bed
5641	010413	26794.41	Pizza
5933	010513	26794.301	Water
14755	010613	26793.825	Water
63	010713	26792.774	Ice Cream
1450	010813	26792.739	TV
13680	010913	26791.099	Milk
11047	011013	26790.006	Apple juice
11518	011113	26788.264	Cleaning agent
7146	011213	26785.919	Ice Cream
2361	011313	26785.027	Laptop
11128	011413	26779.979	Steak
7455	010015	26779.877	Laptop
459	010115	26779.289	Bed
13060	010215	26777.389	Water
43	010315	26776.817	Shampoo
13063	010415	26776.386	Headphones
5231	010515	26774.788	Apple juice
7824	010615	26773.973	Painting
6829	010715	26772.382	Pizza
477	010815	26771.28	Painting
10672	010915	26766.963	Steak
2697	011015	26766.291	Shampoo
7757	011115	26763.485	Steak
997	011215	26763.252	Ice Cream
3428	011315	26762.821	Ice Cream
12811	011415	26762.777	Fries
6669	010017	26757.771	Flower pot
8023	010117	26757.329	Bicycle
7186	010217	26755.442	Fries
10929	010317	26752.582	Bed
8189	010417	26748.592	Ice Cream
1320	010517	26745.009	Oil
9392	010617	26743.97	Water
10726	010717	26743.461	Ice Cream
8461	010817	26742.844	Apple juice
245	010917	26742.843	Painting
5165	011017	26742.373	Bed
12103	011117	26741.251	Flower pot
12864	011217	26740.98	Milk
1117	011317	26738.797	Ice Cream
14804	011417	26737.021	Jeans
13824	010019	26733.973	Headphones
7978	010119	26733.666	Oil
9751	010219	26732.899	Oil
13555	010319	26731.803	Bed
14101	010419	26731.557	Painting
2127	010519	26724.704	Bicycle
1867	010619	26724.425	Water
1052	010719	26722.388	Oil
1817	010819	26721.612	Pizza
3979	010919	26720.758	Bicycle
760	011019	26720.391	Painting
3910	011119	26720.311	Bed
6007	011219	26718.809	Milk
13260	011319	26716.312	Ice Cream
12285	011419	26715.242	Bed
9088	010021	26715.16	Headphones
3072	010121	26714.362	Shampoo
4776	010221	26712.636	Pizza
1097	010321	26711.097	TV
9632	010421	26710.881	Fries
4987	010521	26710.691	Milk
14978	010621	26709.478	Fries
12065	010721	26708.729	Pizza
12380	010821	26708.565	Fries
13073	010921	26708.14	Flower pot
13213	011021	26704.801	Cleaning agent
14314	011121	26702.136	Bed
8216	011221	26701.541	Desk
4295	011321	26698.882	Lamp
2488	011421	26696.251	Fries
4120	010023	26696.235	Bed
11032	010123	26696.09	Painting
14170	010223	26695.018	Pizza
5677	010323	26693.625	Fries
5311	010423	26693.33	Bed
12505	010523	26692.648	Cleaning agent
2103	010623	26691.943	Apple juice
9483	010723	26689.831	Cleaning agent
8806	010823	26689.645	Milk
14666	010923	26686.723	Laptop
10693	011023	26686.667	Milk
5147	011123	26685.704	Water
5051	011223	26682.435	Ice Cream
13535	011323	26682.035	Bed
6955	011423	26679.311	Pizza
6072	010025	26678.691	Cleaning agent
3238	010125	26674.01	Pizza
11228	010225	26670.346	Cleaning agent
5810	010325	26668.963	Steak
7164	010425	26667.478	Fries
6049	010525	26666.106	Shampoo
1160	010625	26665.091	Apple juice
13476	010725	26659.649	Bed
3599	010825	26659.191	Fries
12500	010925	26653.338	Laptop
3995	011025	26647.348	Oil
4931	011125	26643.965	Headphones
4180	011225	26641.539	Painting
4066	011325	26641.333	Painting
12611	011425	26640.196	Water
4036	010027	26640.168	Shampoo
546	010127	26633.968	Shampoo
9641	010227	26626.72	Milk
873	010327	26624.298	Headphones
7404	010427	26624.248	Flower pot
1522	010527	26623.524	Ice Cream
8279	010627	26623.191	Painting
9164	010727	26619.309	Apple juice
7236	010827	26619.078	Headphones
8007	010927	26616.552	Flower pot
5836	011027	26613.22	Milk
7069	011127	26610.328	Headphones
14782	011227	26610.032	Bed
4915	011327	26606.004	Laptop
14156	011427	26605.647	Bed
10459	010029	26602.473	Lamp
393	010129	26601.146	Water
5814	010229	26599.941	Painting
7572	010329	26597.79	Painting
6708	010429	26597.771	Pizza
13539	010529	26595.825	Steak
6087	010629	26593.094	Painting
7743	010729	26592.66	Ice Cream
7136	010829	26591.874	Ice Cream
13693	010929	26591.305	Shampoo
13460	011029	26585.786	Lamp
14124	011129	26585.65	Cleaning agent
1679	011229	26582.996	Laptop
4230	011329	26581.82	Steak
7550	011429	26577.803	Milk
5657	010031	26571.468	Water
14380	010131	26568.673	Oil
13065	010231	26564.347	Ice Cream
14774	010331	26563.68	Shampoo
7604	010431	26562.869	Milk
2899	010531	26561.712	Fries
13282	010631	26556.958	Bed
7054	010731	26555.108	Painting
13949	010831	26554.588	Pizza
86	010931	26549.316	Flower pot
7580	011031	26548.508	TV
480	011131	26546.442	Pizza
1773	011231	26545.833	Steak
12370	011331	26544.115	Milk
8455	011431	26542.704	Laptop
8597	010033	26542.162	Bicycle
102	010133	26541.563	Pizza
8990	010233	26540.074	Oil
14807	010333	26539.205	Shampoo
1933	010433	26536.624	Jeans
1535	010533	26536.354	Shampoo
10348	010633	26535.988	Ice Cream
12217	010733	26534.899	Fries
2708	010833	26532.655	Shampoo
5681	010933	26531.7	Flower pot
9430	011033	26531.282	Water
4677	011133	26530.476	Pizza
10118	011233	26529.586	Ice Cream
14970	011333	26529.469	Cleaning agent
7940	011433	26528.908	Milk
7540	010035	26528.696	Laptop
13266	010135	26528.46	Milk
5484	010235	26523.044	Steak
5417	010335	26523.025	Water
8464	010435	26522.218	Bed
4043	010535	26522.093	Shampoo
9395	010635	26522.072	Desk
7810	010735	26514.12	Flower pot
1139	010835	26511.527	Shampoo
3394	010935	26509.712	Lamp
10	011035	26506.628	Bicycle
12604	011135	26506.043	Apple juice
10047	011235	26496.537	Steak
2053	011335	26495.154	Pizza
8381	011435	26494.975	Bed
13879	010037	26492.666	Ice Cream
3115	010137	26488.786	Cleaning agent
7651	010237	26488.238	Bicycle
8557	010337	26487.905	Cleaning agent
13130	010437	26486.036	Steak
14437	010537	26485.893	Jeans
2536	010637	26485.083	Bed
472	010737	26482.993	Desk
3311	010837	26480.57	Water
9979	010937	26478.257	Bed
3975	011037	26476.895	Jeans
4382	011137	26476.595	Pizza
1356	011237	26476.073	Fries
10826	011337	26475.89	Shampoo
5148	011437	26474.684	Ice Cream
2956	010039	26468.886	Ice Cream
7693	010139	26467.978	Laptop
3938	010239	26463.131	Painting
13066	010339	26462.815	Bicycle
12392	010439	26461.713	Shampoo
1438	010539	26458.69	Fries
8602	010639	26452.952	Cleaning agent
5990	010739	26450.787	Pizza
1536	010839	26450.662	Bed
690	010939	26448.325	Jeans
11062	011039	26446.67	Cleaning agent
3914	011139	26436.562	Water
2078	011239	26435.581	Shampoo
8728	011339	26435.338	Steak
7426	011439	26432.831	Shampoo
9107	010041	26432.805	Water
14644	010141	26432.385	Cleaning agent
9779	010241	26429.43	Oil
7962	010341	26429.426	Bicycle
4426	010441	26429.051	Pizza
11688	010541	26428.812	Desk
4100	010641	26427.178	Steak
13226	010741	26427.042	Bicycle
2864	010841	26426.095	Headphones
2116	010941	26425.588	Headphones
6380	011041	26425.137	Bicycle
6660	011141	26422.687	Oil
13809	011241	26422.097	Steak
2358	011341	26420.799	Bed
13363	011441	26420.663	Apple juice
1695	010043	26417.514	Fries
12077	010143	26417.471	Oil
1284	010243	26417.305	Shampoo
2512	010343	26417.195	Headphones
8520	010443	26416.13	Bicycle
2196	010543	26415.165	Flower pot
14474	010643	26413.442	Jeans
9001	010743	26413.364	Oil
10534	010843	26411.497	Fries
11857	010943	26411.479	Shampoo
10133	011043	26411.206	Jeans
7800	011143	26406.171	Milk
8272	011243	26405.665	Desk
687	011343	26403.54	Oil
6545	011443	26401.663	Laptop
7027	010045	26401.065	Steak
2073	010145	26393.886	Laptop
7465	010245	26390.551	Milk
2958	010345	26388.77	Shampoo
8466	010445	26387.099	Oil
11217	010545	26384.347	Laptop
910	010645	26383.329	Fries
1182	010745	26380.906	Headphones
1348	010845	26379.823	Oil
11455	010945	26378.292	Jeans
12984	011045	26377.302	Bed
9265	011145	26375.861	Pizza
2396	011245	26373.527	Pizza
13890	011345	26367.34	Milk
7369	011445	26366.919	Oil
9552	010047	26365.374	Laptop
12447	010147	26364.672	Laptop
3879	010247	26364.384	Fries
937	010347	26363.991	Oil
8171	010447	26363.078	Pizza
7765	010547	26361.061	Painting
5335	010647	26359.34	Fries
10637	010747	26359.184	Fries
13538	010847	26358.699	Headphones
1911	010947	26354.451	Jeans
14535	011047	26353.838	Desk
14258	011147	26353.624	Fries
3288	011247	26353.422	Fries
13590	011347	26350.987	Jeans
9986	011447	26349.929	Lamp
7022	010049	26347.872	Headphones
471	010149	26343.994	Steak
10589	010249	26343.888	Shampoo
6748	010349	26342.197	Painting
14002	010449	26341.0	Jeans
1637	010549	26337.524	Cleaning agent
4759	010649	26336.202	Oil
1527	010749	26335.789	Ice Cream
85	010849	26332.596	Water
11002	010949	26332.538	Headphones
13091	011049	26332.495	Cleaning agent
7393	011149	26329.005	Headphones
10435	011249	26328.584	Laptop
323	011349	26326.472	Desk
12372	011449	26324.834	Bicycle
9172	010051	26323.557	TV
2038	010151	26323.379	Bed
11848	010251	26323.056	Steak
9734	010351	26322.082	Lamp
7204	010451	26320.187	Shampoo
14149	010551	26317.82	Headphones
3166	010651	26317.603	Lamp
8360	010751	26316.532	Headphones
361	010851	26315.144	Pizza
1434	010951	26311.568	Jeans
7181	011051	26310.752	Jeans
5918	011151	26310.365	Lamp
4880	011251	26308.406	Laptop
1175	011351	26307.441	Milk
2191	011451	26304.763	Lamp
14599	010053	26304.723	Bicycle
9518	010153	26298.676	Fries
1785	010253	26297.884	Oil
2847	010353	26295.821	Laptop
1312	010453	26294.761	Laptop
12684	010553	26292.34	Bed
10130	010653	26289.027	Laptop
4962	010753	26286.997	Ice Cream
1862	010853	26285.218	Lamp
8608	010953	26284.347	Headphones
2211	011053	26280.07	Apple juice
4850	011153	26279.641	TV
9568	011253	26278.831	Painting
8555	011353	26278.515	TV
6988	011453	26277.527	Oil
6343	010055	26276.426	Desk
4505	010155	26275.97	Apple juice
11214	010255	26274.666	Steak
10605	010355	26265.968	Laptop
6368	010455	26264.887	Headphones
201	010555	26263.817	Bed
3583	010655	26261.827	Laptop
2430	010755	26260.224	Bicycle
12720	010855	26259.923	Steak
10456	010955	26258.188	Laptop
6346	011055	26257.86	Ice Cream
6592	011155	26255.46	Bed
14358	011255	26255.129	Jeans
2058	011355	26253.222	Bicycle
4829	011455	26252.187	Shampoo
12011	010057	26248.039	Shampoo
10841	010157	26247.567	Bicycle
479	010257	26247.356	Pizza
3677	010357	26246.118	Fries
3822	010457	26245.525	Fries
964	010557	26243.936	Ice Cream
13333	010657	26243.512	TV
14854	010757	26242.777	TV
10304	010857	26237.159	Pizza
966	010957	26235.063	Flower pot
5467	011057	26234.81	Bed
11091	011157	26232.566	Laptop
11876	011257	26232.417	Oil
1583	011357	26232.152	Bicycle
11863	011457	26229.088	Bicycle
10562	010059	26228.829	Headphones
14433	010159	26228.306	Oil
11774	010259	26228.07	Pizza
14618	010359	26226.715	Water
5086	010459	26225.981	TV
13496	010559	26223.991	Shampoo
10857	010659	26223.348	Pizza
11359	010759	26220.975	Bed
4589	010859	26219.99	Fries
12949	010959	26219.264	Fries
13774	011059	26218.684	Ice Cream
